13	1.4236947791164658	0.4381188118811881	0.18072289156626506	0.4381188118811881
13	0.6159638554216867	0.43234323432343236	0.24447791164658633	0.43234323432343236
0	1.1410642570281124	0.5705445544554455	0.15311244979919678	0.5705445544554455
6	1.3684738955823292	0.40016501650165015	0.24096385542168675	0.40016501650165015
6	0.6224899598393574	0.4430693069306931	0.2580321285140562	0.4430693069306931
13	1.4236947791164658	0.4381188118811881	0.18072289156626506	0.4381188118811881
13	0.6159638554216867	0.43234323432343236	0.24447791164658633	0.43234323432343236
0	1.1410642570281124	0.5705445544554455	0.15311244979919678	0.5705445544554455
6	1.3684738955823292	0.40016501650165015	0.24096385542168675	0.40016501650165015
6	0.6224899598393574	0.4430693069306931	0.2580321285140562	0.4430693069306931
13	0.7118473895582329	0.21905940594059406	0.18072289156626506	0.12706270627062707
13	0.3079819277108434	0.21617161716171618	0.24447791164658633	0.11138613861386139
0	0.5705321285140562	0.28527227722772275	0.15311244979919678	0.11344884488448845
6	0.6842369477911646	0.20008250825082508	0.24096385542168675	0.18316831683168316
6	0.3112449799196787	0.22153465346534654	0.2580321285140562	0.1674917491749175
13	0.7118473895582329	0.21905940594059406	0.18072289156626506	0.12706270627062707
0	0.5705321285140562	0.28527227722772275	0.15311244979919678	0.11344884488448845
6	0.6842369477911646	0.20008250825082508	0.24096385542168675	0.18316831683168316
