11	0.701171875	0.3456	0.05078125	0.3456
11	1.07080078125	0.34	0.07080078125	0.34
3	1.0390625	1.216	0.435546875	1.216
0	1.06103515625	0.666	0.11865234375	0.666
11	0.701171875	0.3456	0.05078125	0.3456
11	1.07080078125	0.34	0.07080078125	0.34
3	1.0390625	1.216	0.435546875	1.216
0	1.06103515625	0.666	0.11865234375	0.666
11	0.3505859375	0.1728	0.05078125	0.0168
11	0.535400390625	0.17	0.07080078125	0.0272
3	0.51953125	0.608	0.435546875	0.1168
0	0.530517578125	0.333	0.11865234375	0.1428
11	0.3505859375	0.1728	0.05078125	0.0168
3	0.51953125	0.608	0.435546875	0.1168
0	0.530517578125	0.333	0.11865234375	0.1428
