13	0.5823970037453183	0.5440340909090909	0.17415730337078653	0.5440340909090909
13	1.3993445692883895	0.7040719696969697	0.21769662921348315	0.7040719696969697
13	0.6722846441947565	0.7324810606060606	0.17415730337078653	0.7324810606060606
13	1.5243445692883895	0.7817234848484849	0.07865168539325842	0.7817234848484849
11	0.600187265917603	0.4199810606060606	0.20599250936329588	0.4199810606060606
11	1.3155430711610487	0.4578598484848485	0.21816479400749064	0.4578598484848485
6	1.5430711610486891	0.7310606060606061	0.07771535580524344	0.7310606060606061
6	1.5482209737827715	0.990530303030303	0.08567415730337079	0.990530303030303
13	0.5823970037453183	0.5440340909090909	0.17415730337078653	0.5440340909090909
13	1.3993445692883895	0.7040719696969697	0.21769662921348315	0.7040719696969697
13	0.6722846441947565	0.7324810606060606	0.17415730337078653	0.7324810606060606
13	1.5243445692883895	0.7817234848484849	0.07865168539325842	0.7817234848484849
11	0.600187265917603	0.4199810606060606	0.20599250936329588	0.4199810606060606
11	1.3155430711610487	0.4578598484848485	0.21816479400749064	0.4578598484848485
6	1.5430711610486891	0.7310606060606061	0.07771535580524344	0.7310606060606061
6	1.5482209737827715	0.990530303030303	0.08567415730337079	0.990530303030303
13	0.29119850187265917	0.27201704545454547	0.17415730337078653	0.17566287878787878
13	0.6996722846441947	0.35203598484848486	0.21769662921348315	0.19554924242424243
13	0.33614232209737827	0.3662405303030303	0.17415730337078653	0.30445075757575757
13	0.7621722846441947	0.39086174242424243	0.07865168539325842	0.036458333333333336
11	0.3000936329588015	0.2099905303030303	0.20599250936329588	0.12831439393939395
11	0.6577715355805244	0.22892992424242425	0.21816479400749064	0.12168560606060606
6	0.7715355805243446	0.36553030303030304	0.07771535580524344	0.06060606060606061
6	0.7741104868913857	0.4952651515151515	0.08567415730337079	0.1240530303030303
6	0.7715355805243446	0.36553030303030304	0.07771535580524344	0.06060606060606061
13	0.29119850187265917	0.27201704545454547	0.17415730337078653	0.17566287878787878
1	0.673689138576779	0.24076704545454544	0.27715355805243447	0.16524621212121213
11	0.3000936329588015	0.2099905303030303	0.20599250936329588	0.12831439393939395
